songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,,0.639,0.812,9,-8.785,1,0.0308,0.133,0.712,0.117,0.785,128.718,audio_features,1QeEpsDDPWTu3pKOLro0La,spotify:track:1QeEpsDDPWTu3pKOLro0La,https://api.spotify.com/v1/tracks/1QeEpsDDPWTu3pKOLro0La,https://api.spotify.com/v1/audio-analysis/1QeEpsDDPWTu3pKOLro0La,233187,4
,,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,audio_features,5WhtlIoxoZrMmuaWWEQhwV,spotify:track:5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/tracks/5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/audio-analysis/5WhtlIoxoZrMmuaWWEQhwV,305533,4
,,0.692,0.565,6,-6.033,0,0.0957,0.0948,0,0.304,0.511,122.934,audio_features,7IsSXaTgBu8ChPx9jLgx28,spotify:track:7IsSXaTgBu8ChPx9jLgx28,https://api.spotify.com/v1/tracks/7IsSXaTgBu8ChPx9jLgx28,https://api.spotify.com/v1/audio-analysis/7IsSXaTgBu8ChPx9jLgx28,196373,4
,,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4
,,0.655,0.958,0,-4.708,1,0.0395,0.000215,0.843,0.11,0.643,124.984,audio_features,0DxnK5qMANh4P6ZROV4bVS,spotify:track:0DxnK5qMANh4P6ZROV4bVS,https://api.spotify.com/v1/tracks/0DxnK5qMANh4P6ZROV4bVS,https://api.spotify.com/v1/audio-analysis/0DxnK5qMANh4P6ZROV4bVS,170880,4
,,0.683,0.452,7,-8.389,0,0.122,0.431,2.35e-06,0.39,0.815,170.568,audio_features,0OAANH65RFhcc4Jkk6ReBk,spotify:track:0OAANH65RFhcc4Jkk6ReBk,https://api.spotify.com/v1/tracks/0OAANH65RFhcc4Jkk6ReBk,https://api.spotify.com/v1/audio-analysis/0OAANH65RFhcc4Jkk6ReBk,233560,4
,,0.673,0.748,7,-6.1,1,0.365,0.255,0,0.236,0.716,139.667,audio_features,1oPdIqXhjswpTnA5PPQs0K,spotify:track:1oPdIqXhjswpTnA5PPQs0K,https://api.spotify.com/v1/tracks/1oPdIqXhjswpTnA5PPQs0K,https://api.spotify.com/v1/audio-analysis/1oPdIqXhjswpTnA5PPQs0K,181714,4
,,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,audio_features,1fLlRApgzxWweF1JTf8yM5,spotify:track:1fLlRApgzxWweF1JTf8yM5,https://api.spotify.com/v1/tracks/1fLlRApgzxWweF1JTf8yM5,https://api.spotify.com/v1/audio-analysis/1fLlRApgzxWweF1JTf8yM5,189293,4
,,0.847,0.371,7,-13.909,1,0.0659,0.614,3.55e-06,0.0502,0.914,122.638,audio_features,3Q51jQuzjEDMTyFX4pT2dK,spotify:track:3Q51jQuzjEDMTyFX4pT2dK,https://api.spotify.com/v1/tracks/3Q51jQuzjEDMTyFX4pT2dK,https://api.spotify.com/v1/audio-analysis/3Q51jQuzjEDMTyFX4pT2dK,136838,4
,,0.535,0.366,9,-16.004,1,0.0496,0.163,0,0.0791,0.59,88.732,audio_features,3BmQL02PItbRsBL6j7VJc3,spotify:track:3BmQL02PItbRsBL6j7VJc3,https://api.spotify.com/v1/tracks/3BmQL02PItbRsBL6j7VJc3,https://api.spotify.com/v1/audio-analysis/3BmQL02PItbRsBL6j7VJc3,183360,4
,,0.611,0.856,0,-5.063,1,0.0529,0.219,0,0.0837,0.697,158.914,audio_features,3xse9bBOH5VJHjgljFn7xx,spotify:track:3xse9bBOH5VJHjgljFn7xx,https://api.spotify.com/v1/tracks/3xse9bBOH5VJHjgljFn7xx,https://api.spotify.com/v1/audio-analysis/3xse9bBOH5VJHjgljFn7xx,167467,4
,,0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,audio_features,6wQlQrTY5mVS8EGaFZVwVF,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/tracks/6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/audio-analysis/6wQlQrTY5mVS8EGaFZVwVF,196180,4
,,0.513,0.453,11,-7.362,1,0.0256,0.237,0,0.14,0.166,92.952,audio_features,6K1cXVZppnYp6TpjZYTdLq,spotify:track:6K1cXVZppnYp6TpjZYTdLq,https://api.spotify.com/v1/tracks/6K1cXVZppnYp6TpjZYTdLq,https://api.spotify.com/v1/audio-analysis/6K1cXVZppnYp6TpjZYTdLq,203947,4
,,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,audio_features,2PTvik6EqPAIYOclAB3SU8,spotify:track:2PTvik6EqPAIYOclAB3SU8,https://api.spotify.com/v1/tracks/2PTvik6EqPAIYOclAB3SU8,https://api.spotify.com/v1/audio-analysis/2PTvik6EqPAIYOclAB3SU8,176453,4
,,0.298,0.423,2,-8.256,1,0.0452,0.858,4.67e-06,0.108,0.118,79.882,audio_features,0LQqaXgLL3e3dkPBpkwlGU,spotify:track:0LQqaXgLL3e3dkPBpkwlGU,https://api.spotify.com/v1/tracks/0LQqaXgLL3e3dkPBpkwlGU,https://api.spotify.com/v1/audio-analysis/0LQqaXgLL3e3dkPBpkwlGU,190160,4
,,0.629,0.364,11,-12.259,0,0.038,0.467,0.0204,0.0941,0.701,166.266,audio_features,1oaaSrDJimABpOdCEbw2DJ,spotify:track:1oaaSrDJimABpOdCEbw2DJ,https://api.spotify.com/v1/tracks/1oaaSrDJimABpOdCEbw2DJ,https://api.spotify.com/v1/audio-analysis/1oaaSrDJimABpOdCEbw2DJ,440467,4
,,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,audio_features,0qgrrDnUUhyxpxbBznUnzg,spotify:track:0qgrrDnUUhyxpxbBznUnzg,https://api.spotify.com/v1/tracks/0qgrrDnUUhyxpxbBznUnzg,https://api.spotify.com/v1/audio-analysis/0qgrrDnUUhyxpxbBznUnzg,229960,4
,,0.323,0.326,4,-14.609,1,0.0312,0.207,0,0.0788,0.175,176.378,audio_features,2PF58xsYmVCYgREg4CUXbg,spotify:track:2PF58xsYmVCYgREg4CUXbg,https://api.spotify.com/v1/tracks/2PF58xsYmVCYgREg4CUXbg,https://api.spotify.com/v1/audio-analysis/2PF58xsYmVCYgREg4CUXbg,282600,4
,,0.605,0.919,9,-8.372,1,0.0503,0.000382,0.00139,0.057,0.84,115.006,audio_features,7785ghT4ZHFYUyniLySfRl,spotify:track:7785ghT4ZHFYUyniLySfRl,https://api.spotify.com/v1/tracks/7785ghT4ZHFYUyniLySfRl,https://api.spotify.com/v1/audio-analysis/7785ghT4ZHFYUyniLySfRl,245413,4
,,0.768,0.652,7,-6.078,1,0.0421,0.42,0,0.0822,0.748,110.65,audio_features,0FAjZhaX4I6krULvlqc0Sc,spotify:track:0FAjZhaX4I6krULvlqc0Sc,https://api.spotify.com/v1/tracks/0FAjZhaX4I6krULvlqc0Sc,https://api.spotify.com/v1/audio-analysis/0FAjZhaX4I6krULvlqc0Sc,184400,4
,,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215,audio_features,5dWfl2PBpKHpBVdz95wxK1,spotify:track:5dWfl2PBpKHpBVdz95wxK1,https://api.spotify.com/v1/tracks/5dWfl2PBpKHpBVdz95wxK1,https://api.spotify.com/v1/audio-analysis/5dWfl2PBpKHpBVdz95wxK1,202013,4
,,0.586,0.314,0,-12.724,1,0.0312,0.178,0.00858,0.108,0.726,171.332,audio_features,5l7tk3uWvOlauZPZD62jP0,spotify:track:5l7tk3uWvOlauZPZD62jP0,https://api.spotify.com/v1/tracks/5l7tk3uWvOlauZPZD62jP0,https://api.spotify.com/v1/audio-analysis/5l7tk3uWvOlauZPZD62jP0,51201,5
,,0.915,0.79,6,-3.186,0,0.207,0.16,0,0.112,0.967,140.095,audio_features,4LwOrnuxJwR7C5Sw4liY4Z,spotify:track:4LwOrnuxJwR7C5Sw4liY4Z,https://api.spotify.com/v1/tracks/4LwOrnuxJwR7C5Sw4liY4Z,https://api.spotify.com/v1/audio-analysis/4LwOrnuxJwR7C5Sw4liY4Z,275907,4
,,0.543,0.41,8,-13.253,1,0.0268,0.157,0,0.0996,0.817,95.363,audio_features,5BFWQXNGPYadZxNKxY1UfU,spotify:track:5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/tracks/5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/audio-analysis/5BFWQXNGPYadZxNKxY1UfU,184893,4
,,0.644,0.783,10,-5.206,0,0.267,0.00158,0.000223,0.323,0.472,139.876,audio_features,4qqVTzQ3CtRapylhTZ7ZME,spotify:track:4qqVTzQ3CtRapylhTZ7ZME,https://api.spotify.com/v1/tracks/4qqVTzQ3CtRapylhTZ7ZME,https://api.spotify.com/v1/audio-analysis/4qqVTzQ3CtRapylhTZ7ZME,109662,4
,,0.453,0.206,4,-10.18,1,0.0277,0.784,0,0.069,0.283,81.715,audio_features,4EKhJzaAkrlpamL0SDrSw7,spotify:track:4EKhJzaAkrlpamL0SDrSw7,https://api.spotify.com/v1/tracks/4EKhJzaAkrlpamL0SDrSw7,https://api.spotify.com/v1/audio-analysis/4EKhJzaAkrlpamL0SDrSw7,174760,4
,,0.433,0.261,2,-16.047,1,0.028,0.309,0.000122,0.114,0.112,100.66,audio_features,2g3zK3BBHUZLOCktXvXoCp,spotify:track:2g3zK3BBHUZLOCktXvXoCp,https://api.spotify.com/v1/tracks/2g3zK3BBHUZLOCktXvXoCp,https://api.spotify.com/v1/audio-analysis/2g3zK3BBHUZLOCktXvXoCp,211880,4
,,0.521,0.301,4,-7.118,0,0.0356,0.836,0,0.398,0.621,137.382,audio_features,6EOKwO6WaLal58MSsi6U4W,spotify:track:6EOKwO6WaLal58MSsi6U4W,https://api.spotify.com/v1/tracks/6EOKwO6WaLal58MSsi6U4W,https://api.spotify.com/v1/audio-analysis/6EOKwO6WaLal58MSsi6U4W,125227,4
,,0.564,0.657,10,-8.341,1,0.0296,0.442,0.0722,0.366,0.695,95.043,audio_features,6KHCir9R5lfLGXdmy7AGBw,spotify:track:6KHCir9R5lfLGXdmy7AGBw,https://api.spotify.com/v1/tracks/6KHCir9R5lfLGXdmy7AGBw,https://api.spotify.com/v1/audio-analysis/6KHCir9R5lfLGXdmy7AGBw,178267,4
,,0.819,0.756,2,-4.365,1,0.0494,0.0912,8.81e-06,0.124,0.918,107.294,audio_features,4ClQZfGW2LsUKU38jMDaI9,spotify:track:4ClQZfGW2LsUKU38jMDaI9,https://api.spotify.com/v1/tracks/4ClQZfGW2LsUKU38jMDaI9,https://api.spotify.com/v1/audio-analysis/4ClQZfGW2LsUKU38jMDaI9,226400,4
,,0.324,0.514,7,-6.228,1,0.0338,0.239,4.97e-06,0.107,0.216,184.975,audio_features,1CSMeA4Hx1BYNYdeIsK8GL,spotify:track:1CSMeA4Hx1BYNYdeIsK8GL,https://api.spotify.com/v1/tracks/1CSMeA4Hx1BYNYdeIsK8GL,https://api.spotify.com/v1/audio-analysis/1CSMeA4Hx1BYNYdeIsK8GL,223200,4
,,0.849,0.428,0,-7.455,0,0.16,0.0856,0,0.18,0.66,86.953,audio_features,2ZHz3Iboaz0jNn5maBPYqn,spotify:track:2ZHz3Iboaz0jNn5maBPYqn,https://api.spotify.com/v1/tracks/2ZHz3Iboaz0jNn5maBPYqn,https://api.spotify.com/v1/audio-analysis/2ZHz3Iboaz0jNn5maBPYqn,223653,4
,,0.562,0.832,0,-9.279,1,0.0368,0.217,1.32e-06,0.0505,0.443,106.033,audio_features,7JLFGPUo8ytYKPkOY9XSsU,spotify:track:7JLFGPUo8ytYKPkOY9XSsU,https://api.spotify.com/v1/tracks/7JLFGPUo8ytYKPkOY9XSsU,https://api.spotify.com/v1/audio-analysis/7JLFGPUo8ytYKPkOY9XSsU,336467,4
,,0.233,0.11,8,-14.797,1,0.0353,0.955,2.56e-06,0.133,0.277,82.756,audio_features,0xB8zbWKO61EKTb7A3CUpL,spotify:track:0xB8zbWKO61EKTb7A3CUpL,https://api.spotify.com/v1/tracks/0xB8zbWKO61EKTb7A3CUpL,https://api.spotify.com/v1/audio-analysis/0xB8zbWKO61EKTb7A3CUpL,194933,4
,,0.452,0.313,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,audio_features,11y8GSP2ASv8S9n0FiiDva,spotify:track:11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/tracks/11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/audio-analysis/11y8GSP2ASv8S9n0FiiDva,250440,4
,,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-06,0.0893,0.714,128.142,audio_features,5yc59J3MR3tVDPTOgwgRI5,spotify:track:5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/tracks/5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/audio-analysis/5yc59J3MR3tVDPTOgwgRI5,229413,4
,,0.524,0.261,2,-13.868,1,0.0272,0.755,0.00105,0.144,0.201,73.36,audio_features,2xYQTU2bbg6WVAmpY1eae4,spotify:track:2xYQTU2bbg6WVAmpY1eae4,https://api.spotify.com/v1/tracks/2xYQTU2bbg6WVAmpY1eae4,https://api.spotify.com/v1/audio-analysis/2xYQTU2bbg6WVAmpY1eae4,212667,4
,,0.537,0.301,7,-12.508,1,0.0294,0.631,6.29e-06,0.112,0.25,153.78,audio_features,4nAk5rTFqrGcoAXLP2ppUl,spotify:track:4nAk5rTFqrGcoAXLP2ppUl,https://api.spotify.com/v1/tracks/4nAk5rTFqrGcoAXLP2ppUl,https://api.spotify.com/v1/audio-analysis/4nAk5rTFqrGcoAXLP2ppUl,227333,4
,,0.67,0.89,2,-8.017,1,0.0307,0.012,0.0276,0.124,0.895,138.854,audio_features,0sIiAyckK90a6KOKhIeGwM,spotify:track:0sIiAyckK90a6KOKhIeGwM,https://api.spotify.com/v1/tracks/0sIiAyckK90a6KOKhIeGwM,https://api.spotify.com/v1/audio-analysis/0sIiAyckK90a6KOKhIeGwM,381493,4
,,0.921,0.313,1,-12.543,0,0.0368,0.104,0.00118,0.0821,0.957,99.3,audio_features,1KywyxekfDEp3Ym7YP7S25,spotify:track:1KywyxekfDEp3Ym7YP7S25,https://api.spotify.com/v1/tracks/1KywyxekfDEp3Ym7YP7S25,https://api.spotify.com/v1/audio-analysis/1KywyxekfDEp3Ym7YP7S25,194428,4
,,0.532,0.728,1,-2.306,0,0.0584,0.432,1.28e-06,0.552,0.792,66.793,audio_features,6Z9m5LexDXQRkxWq4KP8N9,spotify:track:6Z9m5LexDXQRkxWq4KP8N9,https://api.spotify.com/v1/tracks/6Z9m5LexDXQRkxWq4KP8N9,https://api.spotify.com/v1/audio-analysis/6Z9m5LexDXQRkxWq4KP8N9,71419,4
,,0.225,0.0195,0,-30.587,1,0.0525,0.937,0.871,0.0889,0.178,126.582,audio_features,4WLRUuiqKpE4mzSzprE9Pg,spotify:track:4WLRUuiqKpE4mzSzprE9Pg,https://api.spotify.com/v1/tracks/4WLRUuiqKpE4mzSzprE9Pg,https://api.spotify.com/v1/audio-analysis/4WLRUuiqKpE4mzSzprE9Pg,112949,3
,,0.676,0.634,0,-8.91,1,0.0301,0.0543,0.00239,0.297,0.8,110.617,audio_features,28KTisZDzhDBALLSvRf4wv,spotify:track:28KTisZDzhDBALLSvRf4wv,https://api.spotify.com/v1/tracks/28KTisZDzhDBALLSvRf4wv,https://api.spotify.com/v1/audio-analysis/28KTisZDzhDBALLSvRf4wv,186080,4
,,0.442,0.546,9,-11.752,0,0.0293,0.583,0.873,0.111,0.714,79.709,audio_features,2ff6ILugtshFUiWIVu83B9,spotify:track:2ff6ILugtshFUiWIVu83B9,https://api.spotify.com/v1/tracks/2ff6ILugtshFUiWIVu83B9,https://api.spotify.com/v1/audio-analysis/2ff6ILugtshFUiWIVu83B9,133667,4
,,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,audio_features,6mz1fBdKATx6qP4oP1I65G,spotify:track:6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/tracks/6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/audio-analysis/6mz1fBdKATx6qP4oP1I65G,251733,4
,,0.748,0.786,4,-7.788,0,0.0641,0.328,0,0.34,0.917,104.833,audio_features,0qAMjeQFyd1qD0LDiV8gWp,spotify:track:0qAMjeQFyd1qD0LDiV8gWp,https://api.spotify.com/v1/tracks/0qAMjeQFyd1qD0LDiV8gWp,https://api.spotify.com/v1/audio-analysis/0qAMjeQFyd1qD0LDiV8gWp,172373,4
,,0.731,0.355,8,-12.741,1,0.0603,0.00864,5.14e-05,0.0579,0.529,175.72,audio_features,0JCAezTC5IlK1a9o0YBEsD,spotify:track:0JCAezTC5IlK1a9o0YBEsD,https://api.spotify.com/v1/tracks/0JCAezTC5IlK1a9o0YBEsD,https://api.spotify.com/v1/audio-analysis/0JCAezTC5IlK1a9o0YBEsD,258467,4
,,0.62,0.948,5,-6.639,0,0.0432,0.00221,0.228,0.197,0.826,123.028,audio_features,00RHrZB3i6B6PwX30ouZBK,spotify:track:00RHrZB3i6B6PwX30ouZBK,https://api.spotify.com/v1/tracks/00RHrZB3i6B6PwX30ouZBK,https://api.spotify.com/v1/audio-analysis/00RHrZB3i6B6PwX30ouZBK,585375,4
,,0.581,0.669,6,-3.659,1,0.0385,0.19,0,0.243,0.926,78.073,audio_features,2KOt2JrCB720UxIbyzweQo,spotify:track:2KOt2JrCB720UxIbyzweQo,https://api.spotify.com/v1/tracks/2KOt2JrCB720UxIbyzweQo,https://api.spotify.com/v1/audio-analysis/2KOt2JrCB720UxIbyzweQo,133893,4
,,0.583,0.804,0,-8.539,1,0.23,0.147,0,0.0876,0.788,182.554,audio_features,2eDdU4OwGXIFVCMAho7bHp,spotify:track:2eDdU4OwGXIFVCMAho7bHp,https://api.spotify.com/v1/tracks/2eDdU4OwGXIFVCMAho7bHp,https://api.spotify.com/v1/audio-analysis/2eDdU4OwGXIFVCMAho7bHp,142400,4
,,0.545,0.899,1,-3.41,0,0.0301,0.0989,0.000635,0.131,0.531,152.029,audio_features,4ibzxSKw3a6rtIorruN5GO,spotify:track:4ibzxSKw3a6rtIorruN5GO,https://api.spotify.com/v1/tracks/4ibzxSKw3a6rtIorruN5GO,https://api.spotify.com/v1/audio-analysis/4ibzxSKw3a6rtIorruN5GO,304440,4
,,0.589,0.368,0,-12.979,1,0.0264,0.475,0,0.108,0.523,89.626,audio_features,7yhmvQh1JOzbNiNFQo4Tfc,spotify:track:7yhmvQh1JOzbNiNFQo4Tfc,https://api.spotify.com/v1/tracks/7yhmvQh1JOzbNiNFQo4Tfc,https://api.spotify.com/v1/audio-analysis/7yhmvQh1JOzbNiNFQo4Tfc,201400,4
,,0.885,0.724,1,-4.229,1,0.246,0.165,0,0.095,0.619,115.069,audio_features,1Kef862HDQdZQaXpxNtHuv,spotify:track:1Kef862HDQdZQaXpxNtHuv,https://api.spotify.com/v1/tracks/1Kef862HDQdZQaXpxNtHuv,https://api.spotify.com/v1/audio-analysis/1Kef862HDQdZQaXpxNtHuv,209507,4
,,0.712,0.747,11,-6.503,0,0.0482,0.284,8.26e-05,0.111,0.837,115.992,audio_features,4wSPQ4g89qXRdlY2261eJW,spotify:track:4wSPQ4g89qXRdlY2261eJW,https://api.spotify.com/v1/tracks/4wSPQ4g89qXRdlY2261eJW,https://api.spotify.com/v1/audio-analysis/4wSPQ4g89qXRdlY2261eJW,230636,4
,,0.625,0.621,10,-9.595,0,0.439,0.0193,3.04e-05,0.124,0.771,88.216,audio_features,0usovqilR2yhLw9zWEaWzk,spotify:track:0usovqilR2yhLw9zWEaWzk,https://api.spotify.com/v1/tracks/0usovqilR2yhLw9zWEaWzk,https://api.spotify.com/v1/audio-analysis/0usovqilR2yhLw9zWEaWzk,224253,4
,,0.669,0.727,7,-7.588,1,0.0353,0.139,0,0.123,0.807,102.322,audio_features,6xkryXuiZU360Lngd4sx13,spotify:track:6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493,4
,,0.587,0.282,6,-11.902,0,0.308,0.947,0,0.11,0.53,188.37,audio_features,0TYq1cxJXPGGjO0bYHDH2L,spotify:track:0TYq1cxJXPGGjO0bYHDH2L,https://api.spotify.com/v1/tracks/0TYq1cxJXPGGjO0bYHDH2L,https://api.spotify.com/v1/audio-analysis/0TYq1cxJXPGGjO0bYHDH2L,91924,4
,,0.621,0.101,3,-19.696,1,0.052,0.906,0.0369,0.112,0.35,120.509,audio_features,5nB5mhjWHeUNtoWnTDISOb,spotify:track:5nB5mhjWHeUNtoWnTDISOb,https://api.spotify.com/v1/tracks/5nB5mhjWHeUNtoWnTDISOb,https://api.spotify.com/v1/audio-analysis/5nB5mhjWHeUNtoWnTDISOb,483667,4
,,0.375,0.716,5,-3.78,1,0.0344,0.00106,0,0.437,0.794,131.848,audio_features,4QjdrAVfANLivRHUpzcCzd,spotify:track:4QjdrAVfANLivRHUpzcCzd,https://api.spotify.com/v1/tracks/4QjdrAVfANLivRHUpzcCzd,https://api.spotify.com/v1/audio-analysis/4QjdrAVfANLivRHUpzcCzd,133227,4
,,0.804,0.834,7,-5.942,1,0.0421,0.16,8.01e-06,0.116,0.963,122.14,audio_features,2mauTBfQkFGicjZiRY3Vlm,spotify:track:2mauTBfQkFGicjZiRY3Vlm,https://api.spotify.com/v1/tracks/2mauTBfQkFGicjZiRY3Vlm,https://api.spotify.com/v1/audio-analysis/2mauTBfQkFGicjZiRY3Vlm,174573,4
,,0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.642,audio_features,4ACxa9buEUnOdYEoPcnMpi,spotify:track:4ACxa9buEUnOdYEoPcnMpi,https://api.spotify.com/v1/tracks/4ACxa9buEUnOdYEoPcnMpi,https://api.spotify.com/v1/audio-analysis/4ACxa9buEUnOdYEoPcnMpi,259893,4
,,0.687,0.587,0,-14.726,1,0.0337,0.14,0,0.228,0.826,130.36,audio_features,2n4RylwSLT4zsV50jFxyyr,spotify:track:2n4RylwSLT4zsV50jFxyyr,https://api.spotify.com/v1/tracks/2n4RylwSLT4zsV50jFxyyr,https://api.spotify.com/v1/audio-analysis/2n4RylwSLT4zsV50jFxyyr,233627,4
,,0.788,0.764,7,-4.054,1,0.254,0.00918,0,0.224,0.841,100.095,audio_features,7v4pPS4A7NgY7bxFA3Etv3,spotify:track:7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/tracks/7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/audio-analysis/7v4pPS4A7NgY7bxFA3Etv3,96000,4
,,0.332,0.22,5,-13.157,1,0.036,0.821,0.000205,0.245,0.0719,100.196,audio_features,5spAjqC772iC2KzDvEkmSr,spotify:track:5spAjqC772iC2KzDvEkmSr,https://api.spotify.com/v1/tracks/5spAjqC772iC2KzDvEkmSr,https://api.spotify.com/v1/audio-analysis/5spAjqC772iC2KzDvEkmSr,325947,4
,,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,spotify:track:2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960,4
,,0.31,0.94,6,-3.395,1,0.106,0.000106,2.21e-06,0.205,0.454,128.682,audio_features,76xddM2irVQCbuBoVbaElZ,spotify:track:76xddM2irVQCbuBoVbaElZ,https://api.spotify.com/v1/tracks/76xddM2irVQCbuBoVbaElZ,https://api.spotify.com/v1/audio-analysis/76xddM2irVQCbuBoVbaElZ,191373,5
,,0.405,0.689,10,-5.75,1,0.0365,0.0843,0,0.207,0.397,155.189,audio_features,1S30kHvkkdMkcuCTGSgS41,spotify:track:1S30kHvkkdMkcuCTGSgS41,https://api.spotify.com/v1/tracks/1S30kHvkkdMkcuCTGSgS41,https://api.spotify.com/v1/audio-analysis/1S30kHvkkdMkcuCTGSgS41,191560,4
,,0.599,0.62,4,-11.834,1,0.0269,0.023,0.000117,0.113,0.82,108.332,audio_features,1hlzWy4ouz6nOCnmZzrItn,spotify:track:1hlzWy4ouz6nOCnmZzrItn,https://api.spotify.com/v1/tracks/1hlzWy4ouz6nOCnmZzrItn,https://api.spotify.com/v1/audio-analysis/1hlzWy4ouz6nOCnmZzrItn,155613,4
,,0.7,0.903,7,-11.68,1,0.12,0.71,2.61e-06,0.23,0.853,150.224,audio_features,6uu9g2xpWSPda9SFPvrAmO,spotify:track:6uu9g2xpWSPda9SFPvrAmO,https://api.spotify.com/v1/tracks/6uu9g2xpWSPda9SFPvrAmO,https://api.spotify.com/v1/audio-analysis/6uu9g2xpWSPda9SFPvrAmO,143133,4
,,0.505,0.631,9,-10.433,0,0.038,0.0203,2.21e-05,0.141,0.835,118.178,audio_features,26fZwf1ImE4aUJ4XaqOkUg,spotify:track:26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/tracks/26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/audio-analysis/26fZwf1ImE4aUJ4XaqOkUg,237467,4
,,0.695,0.582,11,-9.567,0,0.0381,0.687,0.00914,0.178,0.817,118.88,audio_features,0onHzLoj8yQbjbHtJzwjBx,spotify:track:0onHzLoj8yQbjbHtJzwjBx,https://api.spotify.com/v1/tracks/0onHzLoj8yQbjbHtJzwjBx,https://api.spotify.com/v1/audio-analysis/0onHzLoj8yQbjbHtJzwjBx,127267,4
,,0.705,0.448,0,-11.375,1,0.0502,0.473,0,0.126,0.703,92.417,audio_features,5pvCEjon9UY5YgLqbRYQyt,spotify:track:5pvCEjon9UY5YgLqbRYQyt,https://api.spotify.com/v1/tracks/5pvCEjon9UY5YgLqbRYQyt,https://api.spotify.com/v1/audio-analysis/5pvCEjon9UY5YgLqbRYQyt,259453,4
,,0.665,0.822,8,-9.869,1,0.0383,0.189,0.00673,0.162,0.795,117.34,audio_features,6HoFcVqhRM3JXfByq0t5go,spotify:track:6HoFcVqhRM3JXfByq0t5go,https://api.spotify.com/v1/tracks/6HoFcVqhRM3JXfByq0t5go,https://api.spotify.com/v1/audio-analysis/6HoFcVqhRM3JXfByq0t5go,350040,4
,,0.551,0.332,10,-8.622,1,0.0444,0.861,0,0.305,0.288,73.53,audio_features,43YqTE8y0mfSAlDgQq8hQ2,spotify:track:43YqTE8y0mfSAlDgQq8hQ2,https://api.spotify.com/v1/tracks/43YqTE8y0mfSAlDgQq8hQ2,https://api.spotify.com/v1/audio-analysis/43YqTE8y0mfSAlDgQq8hQ2,199067,3
,,0.317,0.563,5,-6.209,1,0.0376,0.454,0.000284,0.202,0.225,83.561,audio_features,4oagIqqxeeT4ehp7YjsiYn,spotify:track:4oagIqqxeeT4ehp7YjsiYn,https://api.spotify.com/v1/tracks/4oagIqqxeeT4ehp7YjsiYn,https://api.spotify.com/v1/audio-analysis/4oagIqqxeeT4ehp7YjsiYn,207813,4
